cve_id,date_of_report,cve_type,root_cause,security_tactic,total_impacted_files,code_churn,issue_tracking_url,patch_url
CVE-2009-1392,2007-05-11 04:33:00 UTC,TACTICAL,CWE-94 Improper Control of Generation of Code ('Code Injection'),Validate Inputs,42,1051,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=490513,490425,490410,489041,486398,472776,451341,432068,431086,429969,380359","https://bugzilla.mozilla.org/attachment.cgi?id=370254,https://bugzilla.mozilla.org/attachment.cgi?id=380989,https://bugzilla.mozilla.org/attachment.cgi?id=362840,https://bugzilla.mozilla.org/attachment.cgi?id=360649,https://bugzilla.mozilla.org/attachment.cgi?id=374241,https://bugzilla.mozilla.org/attachment.cgi?id=375493,https://bugzilla.mozilla.org/attachment.cgi?id=378810,https://bugzilla.mozilla.org/attachment.cgi?id=375580,https://bugzilla.mozilla.org/attachment.cgi?id=372533,https://bugzilla.mozilla.org/attachment.cgi?id=372532,https://bugzilla.mozilla.org/attachment.cgi?id=373281,https://bugzilla.mozilla.org/attachment.cgi?id=363049,https://bugzilla.mozilla.org/attachment.cgi?id=370515,https://bugzilla.mozilla.org/attachment.cgi?id=264528,https://bugzilla.mozilla.org/attachment.cgi?id=371189,https://bugzilla.mozilla.org/attachment.cgi?id=335112,https://bugzilla.mozilla.org/attachment.cgi?id=371589,https://bugzilla.mozilla.org/attachment.cgi?id=372441,https://bugzilla.mozilla.org/attachment.cgi?id=370256,https://bugzilla.mozilla.org/attachment.cgi?id=378005,https://bugzilla.mozilla.org/attachment.cgi?id=370612,https://bugzilla.mozilla.org/attachment.cgi?id=373314,https://bugzilla.mozilla.org/attachment.cgi?id=345979,https://bugzilla.mozilla.org/attachment.cgi?id=383225"
CVE-2009-1832,2009-03-18 18:18:00 UTC,TACTICAL,CWE-94 Improper Control of Generation of Code ('Code Injection'),Validate Inputs,2,15,https://bugzilla.mozilla.org/show_bug.cgi?id=484031,"https://bugzilla.mozilla.org/attachment.cgi?id=369743,https://bugzilla.mozilla.org/attachment.cgi?id=383226"
CVE-2009-1833,2007-02-08 07:09:00 UTC,TACTICAL,CWE-94 Improper Control of Generation of Code ('Code Injection'),Validate Inputs,12,109,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=369696,426520,427196,487204","https://bugzilla.mozilla.org/attachment.cgi?id=373633,https://bugzilla.mozilla.org/attachment.cgi?id=368937,https://bugzilla.mozilla.org/attachment.cgi?id=377123,https://bugzilla.mozilla.org/attachment.cgi?id=367739,https://bugzilla.mozilla.org/attachment.cgi?id=369116,https://bugzilla.mozilla.org/attachment.cgi?id=373457,https://bugzilla.mozilla.org/attachment.cgi?id=373462,https://bugzilla.mozilla.org/attachment.cgi?id=367715,https://bugzilla.mozilla.org/attachment.cgi?id=442021,https://bugzilla.mozilla.org/attachment.cgi?id=383224"
CVE-2009-1836,2009-02-23 23:16:00 UTC,TACTICAL,CWE-287 Improper Authentication,Authenticate Actors,4,213,https://bugzilla.mozilla.org/show_bug.cgi?id=479880,"https://bugzilla.mozilla.org/attachment.cgi?id=373419,https://bugzilla.mozilla.org/attachment.cgi?id=380256,https://bugzilla.mozilla.org/attachment.cgi?id=374317"
CVE-2009-1838,2009-04-20 07:57:00 UTC,TACTICAL,CWE-94 Improper Control of Generation of Code ('Code Injection'),Validate Inputs,2,14,https://bugzilla.mozilla.org/show_bug.cgi?id=489131,"https://bugzilla.mozilla.org/attachment.cgi?id=377393,https://bugzilla.mozilla.org/attachment.cgi?id=373624"
CVE-2009-1840,2009-02-11 10:13:00 UTC,TACTICAL,CWE-862 Missing Authorization,Authorize Actors,5,100,https://bugzilla.mozilla.org/show_bug.cgi?id=477979,"https://bugzilla.mozilla.org/attachment.cgi?id=371330,https://bugzilla.mozilla.org/attachment.cgi?id=383274,https://bugzilla.mozilla.org/attachment.cgi?id=362188"
CVE-2009-1841,2009-02-21 06:45:00 UTC,TACTICAL,CWE-94 Improper Control of Generation of Code ('Code Injection'),Validate Inputs,6,29,https://bugzilla.mozilla.org/show_bug.cgi?id=479560,"https://bugzilla.mozilla.org/attachment.cgi?id=373256,https://bugzilla.mozilla.org/attachment.cgi?id=377155"
CVE-2009-2210,2009-05-27 14:03:00 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,5,94,https://bugzilla.mozilla.org/show_bug.cgi?id=495057,"https://bugzilla.mozilla.org/attachment.cgi?id=380836,https://bugzilla.mozilla.org/attachment.cgi?id=380845"
CVE-2009-2404,2009-07-15 23:34 UTC,NON-TACTICAL,,,6,822,https://bugzilla.mozilla.org/show_bug.cgi?id=504456,"https://bugzilla.mozilla.org/attachment.cgi?id=390410,https://bugzilla.mozilla.org/attachment.cgi?id=390411,https://bugzilla.mozilla.org/attachment.cgi?id=391497"
CVE-2009-2408,2009-02-27 08:49 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,4,495,https://bugzilla.mozilla.org/show_bug.cgi?id=480509,"https://bugzilla.mozilla.org/attachment.cgi?id=372238,https://bugzilla.mozilla.org/attachment.cgi?id=367350,https://bugzilla.mozilla.org/attachment.cgi?id=368099,https://bugzilla.mozilla.org/attachment.cgi?id=372266"
CVE-2009-2462,2008-01-19 05:07:00 UTC,NON-TACTICAL,,,42,2328,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=491134,472950,472668,468211,466763,463350,461861,445177,442227,413085","https://bugzilla.mozilla.org/attachment.cgi?id=357249,https://bugzilla.mozilla.org/attachment.cgi?id=377510,https://bugzilla.mozilla.org/attachment.cgi?id=338120,https://bugzilla.mozilla.org/attachment.cgi?id=374947,https://bugzilla.mozilla.org/attachment.cgi?id=382850,https://bugzilla.mozilla.org/attachment.cgi?id=375432,https://bugzilla.mozilla.org/attachment.cgi?id=383191,https://bugzilla.mozilla.org/attachment.cgi?id=383180,https://bugzilla.mozilla.org/attachment.cgi?id=377354,https://bugzilla.mozilla.org/attachment.cgi?id=375443,https://bugzilla.mozilla.org/attachment.cgi?id=350340,https://bugzilla.mozilla.org/attachment.cgi?id=388212,https://bugzilla.mozilla.org/attachment.cgi?id=375445,https://bugzilla.mozilla.org/attachment.cgi?id=337730,https://bugzilla.mozilla.org/attachment.cgi?id=300505,https://bugzilla.mozilla.org/attachment.cgi?id=360691,https://bugzilla.mozilla.org/attachment.cgi?id=327472,https://bugzilla.mozilla.org/attachment.cgi?id=360692,https://bugzilla.mozilla.org/attachment.cgi?id=377840,https://bugzilla.mozilla.org/attachment.cgi?id=358815,https://bugzilla.mozilla.org/attachment.cgi?id=300462,https://bugzilla.mozilla.org/attachment.cgi?id=382130"
CVE-2009-2463,2009-05-13 17:27:00 UTC,NON-TACTICAL,,,23,455,https://bugzilla.mozilla.org/show_bug.cgi?id=492779,"https://bugzilla.mozilla.org/attachment.cgi?id=378634,https://bugzilla.mozilla.org/attachment.cgi?id=377692,https://bugzilla.mozilla.org/attachment.cgi?id=378633,https://bugzilla.mozilla.org/attachment.cgi?id=383092,https://bugzilla.mozilla.org/attachment.cgi?id=383295"
CVE-2009-2464,2008-06-25 12:10:00 UTC,NON-TACTICAL,,,5,333,https://bugzilla.mozilla.org/show_bug.cgi?id=441785,https://bugzilla.mozilla.org/attachment.cgi?id=329614
CVE-2009-2465,2009-03-10 19:12:00 UTC,NON-TACTICAL,,,9,405,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=489050,482578","https://bugzilla.mozilla.org/attachment.cgi?id=385216,https://bugzilla.mozilla.org/attachment.cgi?id=368195,https://bugzilla.mozilla.org/attachment.cgi?id=388443,https://bugzilla.mozilla.org/attachment.cgi?id=377946,https://bugzilla.mozilla.org/attachment.cgi?id=385101,https://bugzilla.mozilla.org/attachment.cgi?id=374344"
CVE-2009-2466,2008-09-10 23:50:00 UTC,NON-TACTICAL,,,21,989,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=493281,494445,465980,454704","https://bugzilla.mozilla.org/attachment.cgi?id=387643,https://bugzilla.mozilla.org/attachment.cgi?id=378190,https://bugzilla.mozilla.org/attachment.cgi?id=384503,https://bugzilla.mozilla.org/attachment.cgi?id=368199,https://bugzilla.mozilla.org/attachment.cgi?id=379226,https://bugzilla.mozilla.org/attachment.cgi?id=377819,https://bugzilla.mozilla.org/attachment.cgi?id=357244,https://bugzilla.mozilla.org/attachment.cgi?id=383764,https://bugzilla.mozilla.org/attachment.cgi?id=380944"
CVE-2009-2535,2008-10-20 03:20:00 UTC,NON-TACTICAL,,,2,36,https://bugzilla.mozilla.org/show_bug.cgi?id=460713,"https://bugzilla.mozilla.org/attachment.cgi?id=351893,https://bugzilla.mozilla.org/attachment.cgi?id=345238"
CVE-2009-3980,2008-12-19 22:41:00 UTC,NON-TACTICAL,,,13,628,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=495875,470487","https://bugzilla.mozilla.org/attachment.cgi?id=387214,https://bugzilla.mozilla.org/attachment.cgi?id=373373,https://bugzilla.mozilla.org/attachment.cgi?id=395363,https://bugzilla.mozilla.org/attachment.cgi?id=378454,https://bugzilla.mozilla.org/attachment.cgi?id=405854"
CVE-2009-3981,2008-12-10 05:04 UTC,NON-TACTICAL,,,1,13,https://bugzilla.mozilla.org/show_bug.cgi?id=468771,https://bugzilla.mozilla.org/attachment.cgi?id=361492
CVE-2009-3982,2009-08-14 15:46:00 UTC,NON-TACTICAL,,,10,873,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=510518,513981,514999,524121","https://bugzilla.mozilla.org/attachment.cgi?id=410572,https://bugzilla.mozilla.org/attachment.cgi?id=410346,https://bugzilla.mozilla.org/attachment.cgi?id=408219,https://bugzilla.mozilla.org/attachment.cgi?id=398793,https://bugzilla.mozilla.org/attachment.cgi?id=411194,https://bugzilla.mozilla.org/attachment.cgi?id=399641,https://bugzilla.mozilla.org/attachment.cgi?id=410351,https://bugzilla.mozilla.org/attachment.cgi?id=395482,https://bugzilla.mozilla.org/attachment.cgi?id=394532"
CVE-2009-3983,2009-04-10 22:50 UTC,TACTICAL,CWE-301 Reflection Attack in an Authentication Protocol,Authenticate Actors,6,141,https://bugzilla.mozilla.org/show_bug.cgi?id=487872,"https://bugzilla.mozilla.org/attachment.cgi?id=411004,https://bugzilla.mozilla.org/attachment.cgi?id=411447,https://bugzilla.mozilla.org/attachment.cgi?id=415092,https://bugzilla.mozilla.org/attachment.cgi?id=409094"
CVE-2009-3984,2009-10-09 19:09 UTC,TACTICAL,CWE-297 Improper Validation of Certificate with Host Mismatch,Identify Actors,6,71,https://bugzilla.mozilla.org/show_bug.cgi?id=521461,"https://bugzilla.mozilla.org/attachment.cgi?id=405898,https://bugzilla.mozilla.org/attachment.cgi?id=415093,https://bugzilla.mozilla.org/attachment.cgi?id=407003"
CVE-2009-4629,2009-05-09 15:35:00 UTC,TACTICAL,CWE-201 Information Exposure Through Sent Data,Limit Access,10,287,https://bugzilla.mozilla.org/show_bug.cgi?id=492196,"https://bugzilla.mozilla.org/attachment.cgi?id=377828,https://bugzilla.mozilla.org/attachment.cgi?id=377824"
CVE-2009-4630,2008-09-03 04:41:00 UTC,TACTICAL,CWE-201 Information Exposure Through Sent Data,Limit Access,27,755,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=492196,453403","https://bugzilla.mozilla.org/attachment.cgi?id=377828,https://bugzilla.mozilla.org/attachment.cgi?id=346976,https://bugzilla.mozilla.org/attachment.cgi?id=377824,https://bugzilla.mozilla.org/attachment.cgi?id=346274"
CVE-2010-0159,2008-11-27 17:28:00 UTC,NON-TACTICAL,,,53,838,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=534082,501934,528300,528134,527567,467005,530880","https://bugzilla.mozilla.org/attachment.cgi?id=419128,https://bugzilla.mozilla.org/attachment.cgi?id=413940,https://bugzilla.mozilla.org/attachment.cgi?id=423780,https://bugzilla.mozilla.org/attachment.cgi?id=412485,https://bugzilla.mozilla.org/attachment.cgi?id=414343,https://bugzilla.mozilla.org/attachment.cgi?id=411888,https://bugzilla.mozilla.org/attachment.cgi?id=413522,https://bugzilla.mozilla.org/attachment.cgi?id=414451,https://bugzilla.mozilla.org/attachment.cgi?id=413398,https://bugzilla.mozilla.org/attachment.cgi?id=413508,https://bugzilla.mozilla.org/attachment.cgi?id=423778,https://bugzilla.mozilla.org/attachment.cgi?id=404858,https://bugzilla.mozilla.org/attachment.cgi?id=412771,https://bugzilla.mozilla.org/attachment.cgi?id=419179,https://bugzilla.mozilla.org/attachment.cgi?id=421400"
CVE-2010-0161,2009-08-21 02:01:00 UTC,NON-TACTICAL,,,1,17,https://bugzilla.mozilla.org/show_bug.cgi?id=511806,https://bugzilla.mozilla.org/attachment.cgi?id=399064
CVE-2010-0163,2009-07-20 13:18:00 UTC,NON-TACTICAL,,,4,210,https://bugzilla.mozilla.org/show_bug.cgi?id=505221,"https://bugzilla.mozilla.org/attachment.cgi?id=406070,https://bugzilla.mozilla.org/attachment.cgi?id=406227"
CVE-2010-0167,2009-12-11 00:24:00 UTC,NON-TACTICAL,,,2,30,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=535641,534082","https://bugzilla.mozilla.org/attachment.cgi?id=419179,https://bugzilla.mozilla.org/attachment.cgi?id=418304,https://bugzilla.mozilla.org/attachment.cgi?id=419128"
CVE-2010-0169,2009-12-18 16:44:00 UTC,NON-TACTICAL,,,9,152,https://bugzilla.mozilla.org/show_bug.cgi?id=535806,"https://bugzilla.mozilla.org/attachment.cgi?id=418407,https://bugzilla.mozilla.org/attachment.cgi?id=418409"
CVE-2010-0171,2009-11-27 10:01:00 UTC,TACTICAL,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Validate Inputs,5,96,https://bugzilla.mozilla.org/show_bug.cgi?id=531364,"https://bugzilla.mozilla.org/attachment.cgi?id=419048,https://bugzilla.mozilla.org/attachment.cgi?id=424159,https://bugzilla.mozilla.org/attachment.cgi?id=422654,https://bugzilla.mozilla.org/attachment.cgi?id=424580,https://bugzilla.mozilla.org/attachment.cgi?id=422653,https://bugzilla.mozilla.org/attachment.cgi?id=418295"
CVE-2010-0173,2009-04-17 15:05:00 UTC,NON-TACTICAL,,,6,56,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=488850,491722,499862,496011,542136","https://bugzilla.mozilla.org/attachment.cgi?id=423615,https://bugzilla.mozilla.org/attachment.cgi?id=431158,https://bugzilla.mozilla.org/attachment.cgi?id=429049,https://bugzilla.mozilla.org/attachment.cgi?id=428646,https://bugzilla.mozilla.org/attachment.cgi?id=376052,https://bugzilla.mozilla.org/attachment.cgi?id=423771"
CVE-2010-0174,2009-06-23 00:18:00 UTC,NON-TACTICAL,,,2,26,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=499844,546530","https://bugzilla.mozilla.org/attachment.cgi?id=427246,https://bugzilla.mozilla.org/attachment.cgi?id=427219"
CVE-2010-0175,2007-03-30 02:52:00 UTC,NON-TACTICAL,,,1,2,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=540100,375928",https://bugzilla.mozilla.org/attachment.cgi?id=389876
CVE-2010-0176,2010-01-07 00:53:00 UTC,NON-TACTICAL,,,2,66,https://bugzilla.mozilla.org/show_bug.cgi?id=538308,"https://bugzilla.mozilla.org/attachment.cgi?id=420596,https://bugzilla.mozilla.org/attachment.cgi?id=424371,https://bugzilla.mozilla.org/attachment.cgi?id=430466,https://bugzilla.mozilla.org/attachment.cgi?id=433288"
CVE-2010-0179,2009-07-14 04:45:00 UTC,TACTICAL,CWE-94 Improper Control of Generation of Code ('Code Injection'),Validate Inputs,8,1915,https://bugzilla.mozilla.org/show_bug.cgi?id=504021,"https://bugzilla.mozilla.org/attachment.cgi?id=395462,https://bugzilla.mozilla.org/attachment.cgi?id=410791,https://bugzilla.mozilla.org/attachment.cgi?id=410788,https://bugzilla.mozilla.org/attachment.cgi?id=410808,https://bugzilla.mozilla.org/attachment.cgi?id=410809,https://bugzilla.mozilla.org/attachment.cgi?id=423691,https://bugzilla.mozilla.org/attachment.cgi?id=425570"
CVE-2010-0182,2009-04-30 08:32:00 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,4,40,https://bugzilla.mozilla.org/show_bug.cgi?id=490790,https://bugzilla.mozilla.org/attachment.cgi?id=429272
CVE-2010-0654,2009-10-23 22:52:00 UTC,TACTICAL,CWE-346 Origin Validation Error,Identify Actors,47,4096,https://bugzilla.mozilla.org/show_bug.cgi?id=524223,"https://bugzilla.mozilla.org/attachment.cgi?id=411823,https://bugzilla.mozilla.org/attachment.cgi?id=419021,https://bugzilla.mozilla.org/attachment.cgi?id=465966,https://bugzilla.mozilla.org/attachment.cgi?id=447101,https://bugzilla.mozilla.org/attachment.cgi?id=447120"
CVE-2010-1196,2009-12-14 18:25:00 UTC,NON-TACTICAL,,,4,64,https://bugzilla.mozilla.org/show_bug.cgi?id=534666,"https://bugzilla.mozilla.org/attachment.cgi?id=432245,https://bugzilla.mozilla.org/attachment.cgi?id=432045"
CVE-2010-1199,2010-03-23 06:32:00 UTC,NON-TACTICAL,,,1,10,https://bugzilla.mozilla.org/show_bug.cgi?id=554255,https://bugzilla.mozilla.org/attachment.cgi?id=434190
CVE-2010-1200,2009-03-23 23:26:00 UTC,NON-TACTICAL,,,24,1689,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=484890,509839,531176,534768,551661,553938,551233","https://bugzilla.mozilla.org/attachment.cgi?id=432675,https://bugzilla.mozilla.org/attachment.cgi?id=432914,https://bugzilla.mozilla.org/attachment.cgi?id=442220,https://bugzilla.mozilla.org/attachment.cgi?id=432918,https://bugzilla.mozilla.org/attachment.cgi?id=434363,https://bugzilla.mozilla.org/attachment.cgi?id=434362,https://bugzilla.mozilla.org/attachment.cgi?id=431415,https://bugzilla.mozilla.org/attachment.cgi?id=434340,https://bugzilla.mozilla.org/attachment.cgi?id=414850,https://bugzilla.mozilla.org/attachment.cgi?id=431835,https://bugzilla.mozilla.org/attachment.cgi?id=417662,https://bugzilla.mozilla.org/attachment.cgi?id=437556,https://bugzilla.mozilla.org/attachment.cgi?id=437555"
CVE-2010-1201,2009-10-28 08:27:00 UTC,NON-TACTICAL,,,5,76,https://bugzilla.mozilla.org/show_bug.cgi?id=524921,"https://bugzilla.mozilla.org/attachment.cgi?id=441910,https://bugzilla.mozilla.org/attachment.cgi?id=442445,https://bugzilla.mozilla.org/attachment.cgi?id=442848"
CVE-2010-1202,2008-03-22 18:47:00 UTC,NON-TACTICAL,,,11,2212,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=424558,526449,561031,561592","https://bugzilla.mozilla.org/attachment.cgi?id=442377,https://bugzilla.mozilla.org/attachment.cgi?id=441337,https://bugzilla.mozilla.org/attachment.cgi?id=414917,https://bugzilla.mozilla.org/attachment.cgi?id=432446,https://bugzilla.mozilla.org/attachment.cgi?id=417332,https://bugzilla.mozilla.org/attachment.cgi?id=440847,https://bugzilla.mozilla.org/attachment.cgi?id=417370"
CVE-2010-1207,2010-06-10 18:13:00 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,6,218,https://bugzilla.mozilla.org/show_bug.cgi?id=571287,"https://bugzilla.mozilla.org/attachment.cgi?id=450538,https://bugzilla.mozilla.org/attachment.cgi?id=450490,https://bugzilla.mozilla.org/attachment.cgi?id=450426,https://bugzilla.mozilla.org/attachment.cgi?id=450946"
CVE-2010-1210,2010-05-09 13:09:00 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,3,38,https://bugzilla.mozilla.org/show_bug.cgi?id=564679,"https://bugzilla.mozilla.org/attachment.cgi?id=444365,https://bugzilla.mozilla.org/attachment.cgi?id=444362"
CVE-2010-1211,2009-08-01 04:53:00 UTC,NON-TACTICAL,,,23,398,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=567059,561539,570657,564705,559241,566136,535926,529087,574750,507775,528644","https://bugzilla.mozilla.org/attachment.cgi?id=446084,https://bugzilla.mozilla.org/attachment.cgi?id=454109,https://bugzilla.mozilla.org/attachment.cgi?id=446456,https://bugzilla.mozilla.org/attachment.cgi?id=454105,https://bugzilla.mozilla.org/attachment.cgi?id=420408,https://bugzilla.mozilla.org/attachment.cgi?id=445617,https://bugzilla.mozilla.org/attachment.cgi?id=438196,https://bugzilla.mozilla.org/attachment.cgi?id=444469,https://bugzilla.mozilla.org/attachment.cgi?id=438195,https://bugzilla.mozilla.org/attachment.cgi?id=454241,https://bugzilla.mozilla.org/attachment.cgi?id=442063,https://bugzilla.mozilla.org/attachment.cgi?id=449921,https://bugzilla.mozilla.org/attachment.cgi?id=439031,https://bugzilla.mozilla.org/attachment.cgi?id=441743,https://bugzilla.mozilla.org/attachment.cgi?id=441671,https://bugzilla.mozilla.org/attachment.cgi?id=441526,https://bugzilla.mozilla.org/attachment.cgi?id=453882"
CVE-2010-1212,2009-11-25 01:44:00 UTC,NON-TACTICAL,,,1,24,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=568855,558618,530955","https://bugzilla.mozilla.org/attachment.cgi?id=448142,https://bugzilla.mozilla.org/attachment.cgi?id=438309,https://bugzilla.mozilla.org/attachment.cgi?id=440436,https://bugzilla.mozilla.org/attachment.cgi?id=439423,https://bugzilla.mozilla.org/attachment.cgi?id=455263"
CVE-2010-1213,2010-05-26 03:03:00 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,1,4,https://bugzilla.mozilla.org/show_bug.cgi?id=568148,"https://bugzilla.mozilla.org/attachment.cgi?id=447465,https://bugzilla.mozilla.org/attachment.cgi?id=447835"
CVE-2010-1215,2010-05-20 08:57:00 UTC,TACTICAL,CWE-94 Improper Control of Generation of Code ('Code Injection'),Validate Inputs,3,305,https://bugzilla.mozilla.org/show_bug.cgi?id=567069,"https://bugzilla.mozilla.org/attachment.cgi?id=455040,https://bugzilla.mozilla.org/attachment.cgi?id=450387"
CVE-2010-1585,2010-04-29 02:39:00 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,4,111,https://bugzilla.mozilla.org/show_bug.cgi?id=562547,"https://bugzilla.mozilla.org/attachment.cgi?id=442465,https://bugzilla.mozilla.org/attachment.cgi?id=497538,https://bugzilla.mozilla.org/attachment.cgi?id=497566,https://bugzilla.mozilla.org/attachment.cgi?id=499199"
CVE-2010-2752,2010-06-23 18:28:00 UTC,NON-TACTICAL,,,3,88,https://bugzilla.mozilla.org/show_bug.cgi?id=574059,"https://bugzilla.mozilla.org/attachment.cgi?id=453462,https://bugzilla.mozilla.org/attachment.cgi?id=453898,https://bugzilla.mozilla.org/attachment.cgi?id=453897"
