cve_id,date_of_report,cve_type,root_cause,security_tactic,total_impacted_files,code_churn,issue_tracking_url,patch_url
CVE-2011-2837,2010-10-4 22:51:33 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,1,44,http://bugs.chromium.org/p/chromium/issues/detail?id=57908,"http://src.chromium.org/viewvc/chrome?view=rev&revision=85286,http://src.chromium.org/viewvc/chrome?view=rev&revision=85437,http://src.chromium.org/viewvc/chrome?view=rev&revision=86333"
CVE-2011-2838,2011-03-6 07:20:40 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,2,189,http://bugs.chromium.org/p/chromium/issues/detail?id=75070,"http://src.chromium.org/viewvc/chrome?view=rev&revision=92880,http://src.chromium.org/viewvc/chrome?view=rev&revision=92597,http://src.chromium.org/viewvc/chrome?view=rev&revision=92760,http://src.chromium.org/viewvc/chrome?view=rev&revision=179380,http://src.chromium.org/viewvc/chrome?view=rev&revision=92717"
CVE-2011-2840,2011-04-05 13:00:25 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,2,113,"https://bugs.chromium.org/p/chromium/issues/detail?id=78427,https://bugs.chromium.org/p/chromium/issues/detail?id=83031",http://src.chromium.org/viewvc/chrome?view=rev&revision=88886
CVE-2011-2843,2011-05-12 18:14:01 UTC,NON-TACTICAL,,,1,6,http://bugs.chromium.org/p/chromium/issues/detail?id=82438,http://src.chromium.org/viewvc/chrome?view=rev&revision=88354
CVE-2011-2844,2011-06-6 11:34:20 UTC,NON-TACTICAL,,,3,1,http://bugs.chromium.org/p/chromium/issues/detail?id=85041,http://src.chromium.org/viewvc/chrome?view=rev&revision=88382
CVE-2011-2845,2011-06-20 09:42:02 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,2,9,http://bugs.chromium.org/p/chromium/issues/detail?id=86758,https://codereview.chromium.org/7483002
CVE-2011-2846,2011-07-13 19:00:16 UTC,NON-TACTICAL,,,8,101,http://bugs.chromium.org/p/chromium/issues/detail?id=89219,https://trac.webkit.org/changeset/92439
CVE-2011-2847,2011-07-14 17:45:39 UTC,NON-TACTICAL,,,5,48,http://bugs.chromium.org/p/chromium/issues/detail?id=89330,https://trac.webkit.org/changeset/94112
CVE-2011-2848,2011-07-17 20:14:38 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,8,70,http://bugs.chromium.org/p/chromium/issues/detail?id=89564,"http://src.chromium.org/viewvc/chrome?view=rev&revision=99061,http://src.chromium.org/viewvc/chrome?view=rev&revision=98853"
CVE-2011-2849,2011-07-19 22:43:06 UTC,NON-TACTICAL,,,2,24,http://bugs.chromium.org/p/chromium/issues/detail?id=89795,"http://src.chromium.org/viewvc/chrome?view=rev&revision=93599,http://src.chromium.org/viewvc/chrome?view=rev&revision=93556"
CVE-2011-2850,2011-07-22 04:32:52 UTC,NON-TACTICAL,,,2,45,http://bugs.chromium.org/p/chromium/issues/detail?id=90134,https://codereview.chromium.org/7465036
CVE-2011-2851,2011-07-22 14:02:28 UTC,NON-TACTICAL,,,4,692,http://bugs.chromium.org/p/chromium/issues/detail?id=90173,"http://src.chromium.org/viewvc/chrome?view=rev&revision=99153,http://src.chromium.org/viewvc/chrome?view=rev&revision=99113"
CVE-2011-2853,2011-08-1 12:41:48 UTC,NON-TACTICAL,,,3,73,http://bugs.chromium.org/p/chromium/issues/detail?id=91197,http://src.chromium.org/viewvc/chrome?view=rev&revision=93456
CVE-2011-2855,2011-08-15 22:07:19 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,11,85,http://bugs.chromium.org/p/chromium/issues/detail?id=92959,https://trac.webkit.org/changeset/93227
CVE-2011-2857,2011-08-18 21:04:32 UTC,NON-TACTICAL,,,5,68,http://bugs.chromium.org/p/chromium/issues/detail?id=93420,https://trac.webkit.org/changeset/93514
CVE-2011-2858,2011-09-7 02:50:38 UTC,NON-TACTICAL,,,6,1515,http://bugs.chromium.org/p/chromium/issues/detail?id=95625,"http://src.chromium.org/viewvc/chrome?view=rev&revision=100507,http://src.chromium.org/viewvc/chrome?view=rev&revision=100411,http://src.chromium.org/viewvc/chrome?view=rev&revision=100384,http://src.chromium.org/viewvc/chrome?view=rev&revision=100498,http://src.chromium.org/viewvc/chrome?view=rev&revision=100494,http://src.chromium.org/viewvc/chrome?view=rev&revision=100473,http://src.chromium.org/viewvc/chrome?view=rev&revision=100616,http://src.chromium.org/viewvc/chrome?view=rev&revision=100617,http://src.chromium.org/viewvc/chrome?view=rev&revision=100453"
CVE-2011-2859,2011-08-19 13:13:07 UTC,TACTICAL,CWE-732 Incorrect Permission Assignment for Critical Resource,Authorize Actors,4,48,http://bugs.chromium.org/p/chromium/issues/detail?id=93497,"http://src.chromium.org/viewvc/chrome?view=rev&revision=97986,http://src.chromium.org/viewvc/chrome?view=rev&revision=98113"
CVE-2011-2860,2011-08-20 05:13:58 UTC,NON-TACTICAL,,,25,510,http://bugs.chromium.org/p/chromium/issues/detail?id=93587,https://trac.webkit.org/changeset/93794
CVE-2011-2864,2011-09-6 21:19:16 UTC,NON-TACTICAL,,,3,4,http://bugs.chromium.org/p/chromium/issues/detail?id=95563,"http://src.chromium.org/viewvc/chrome?view=rev&revision=100108,http://src.chromium.org/viewvc/chrome?view=rev&revision=100106"
CVE-2011-2876,2011-08-22 20:48:12 UTC,NON-TACTICAL,,,4,43,http://bugs.chromium.org/p/chromium/issues/detail?id=93788,https://trac.webkit.org/changeset/95600
CVE-2011-2877,2011-09-1 17:16:48 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,6,73,http://bugs.chromium.org/p/chromium/issues/detail?id=95072,https://trac.webkit.org/changeset/95301
CVE-2011-2879,2011-09-10 16:49:36 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,2,22,http://bugs.chromium.org/p/chromium/issues/detail?id=96150,https://trac.webkit.org/changeset/95124
CVE-2011-2881,2011-09-23 18:18:21 UTC,NON-TACTICAL,,,1,2,http://bugs.chromium.org/p/chromium/issues/detail?id=97784,https://codereview.chromium.org/8052007
CVE-2011-3015,2011-11-30 00:20:08 UTC,NON-TACTICAL,,,1,2,http://bugs.chromium.org/p/chromium/issues/detail?id=105803,https://src.chromium.org/viewvc/chrome/?revision=1261&view=revision
CVE-2011-3016,2011-12-4 19:54:51 UTC,NON-TACTICAL,,,5,62,http://bugs.chromium.org/p/chromium/issues/detail?id=106336,https://trac.webkit.org/changeset/106852
CVE-2011-3017,2011-12-27 19:17:03 UTC,NON-TACTICAL,,,4,41,http://bugs.chromium.org/p/chromium/issues/detail?id=108695,https://trac.webkit.org/changeset/107174
CVE-2011-3019,2012-01-20 06:09:21 UTC,NON-TACTICAL,,,4,10,http://bugs.chromium.org/p/chromium/issues/detail?id=110849,http://src.chromium.org/viewvc/chrome?view=rev&revision=120156
CVE-2011-3020,2012-01-27 01:30:16 UTC,TACTICAL,CWE-95 Improper Neutralization of Directives in Dynamically Evaluated Code ('Eval Injection'),Validate Inputs,10,202,https://bugs.chromium.org/p/nativeclient/issues/detail?id=2563,http://codereview.chromium.org/9328024/
CVE-2011-3021,2012-01-28 16:34:56 UTC,NON-TACTICAL,,,6,49,http://bugs.chromium.org/p/chromium/issues/detail?id=111779,https://trac.webkit.org/changeset/106818
CVE-2011-3022,2012-02-1 02:28:14 UTC,TACTICAL,CWE-319 Cleartext Transmission of Sensitive Information,Encrypt Data,1,5,http://bugs.chromium.org/p/chromium/issues/detail?id=112236,http://src.chromium.org/viewvc/chrome?view=rev&revision=120113
CVE-2011-3023,2012-02-1 09:18:05 UTC,NON-TACTICAL,,,5,83,http://bugs.chromium.org/p/chromium/issues/detail?id=112259,https://trac.webkit.org/changeset/106488
CVE-2011-3024,2012-02-2 13:26:09 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,9,72,http://bugs.chromium.org/p/chromium/issues/detail?id=112451,"http://src.chromium.org/viewvc/chrome?view=rev&revision=120991,http://src.chromium.org/viewvc/chrome?view=rev&revision=121072,http://src.chromium.org/viewvc/chrome?view=rev&revision=121156"
CVE-2011-3025,2012-02-04 00:23:38 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,4,29,https://bugs.chromium.org/p/chromium/issues/detail?id=112670,https://src.chromium.org/viewvc/chrome?revision=120671&view=revision
CVE-2011-3026,2012-02-6 16:55:41 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,9,72,http://bugs.chromium.org/p/chromium/issues/detail?id=112822,"http://src.chromium.org/viewvc/chrome?view=rev&revision=121199,http://src.chromium.org/viewvc/chrome?view=rev&revision=121090,http://src.chromium.org/viewvc/chrome?view=rev&revision=121550,http://src.chromium.org/viewvc/chrome?view=rev&revision=121019,http://src.chromium.org/viewvc/chrome?view=rev&revision=121495,http://src.chromium.org/viewvc/chrome?view=rev&revision=121494,http://src.chromium.org/viewvc/chrome?view=rev&revision=121044,http://src.chromium.org/viewvc/chrome?view=rev&revision=121548,http://src.chromium.org/viewvc/chrome?view=rev&revision=121493,http://src.chromium.org/viewvc/chrome?view=rev&revision=121492"
CVE-2011-3027,2012-02-6 19:14:39 UTC,NON-TACTICAL,,,5,55,http://bugs.chromium.org/p/chromium/issues/detail?id=112847,https://trac.webkit.org/changeset/106968
CVE-2011-3031,2011-11-30 13:02:14 UTC,NON-TACTICAL,,,8,123,http://bugs.chromium.org/p/chromium/issues/detail?id=105867,https://trac.webkit.org/changeset/108152
CVE-2011-3032,2011-12-19 09:43:32 UTC,NON-TACTICAL,,,9,167,http://bugs.chromium.org/p/chromium/issues/detail?id=108037,https://trac.webkit.org/changeset/108134
CVE-2011-3034,2012-01-28 02:24:57 UTC,NON-TACTICAL,,,5,58,http://bugs.chromium.org/p/chromium/issues/detail?id=111748,https://trac.webkit.org/changeset/107749
CVE-2011-3035,2012-02-1 00:03:34 UTC,NON-TACTICAL,,,11,235,http://bugs.chromium.org/p/chromium/issues/detail?id=112212,"https://trac.webkit.org/changeset/109299,https://trac.webkit.org/changeset/109333"
CVE-2011-3036,2012-02-8 20:29:52 UTC,NON-TACTICAL,,,6,142,http://bugs.chromium.org/p/chromium/issues/detail?id=113258,https://trac.webkit.org/changeset/107613
CVE-2011-3038,2012-02-9 20:07:53 UTC,NON-TACTICAL,,,5,82,http://bugs.chromium.org/p/chromium/issues/detail?id=113497,https://trac.webkit.org/changeset/107965
CVE-2011-3039,2012-02-10 20:36:40 UTC,NON-TACTICAL,,,5,70,http://bugs.chromium.org/p/chromium/issues/detail?id=113707,https://trac.webkit.org/changeset/108109
CVE-2011-3040,2012-02-13 20:02:31 UTC,NON-TACTICAL,,,5,86,http://bugs.chromium.org/p/chromium/issues/detail?id=114054,https://trac.webkit.org/changeset/108417
CVE-2011-3041,2012-02-13 20:57:50 UTC,NON-TACTICAL,,,5,49,http://bugs.chromium.org/p/chromium/issues/detail?id=114068,https://trac.webkit.org/changeset/107726
CVE-2011-3042,2012-02-14 19:41:51 UTC,NON-TACTICAL,,,5,78,http://bugs.chromium.org/p/chromium/issues/detail?id=114219,https://trac.webkit.org/changeset/108372
CVE-2011-3043,2012-02-24 19:22:19 UTC,NON-TACTICAL,,,5,73,http://bugs.chromium.org/p/chromium/issues/detail?id=115681,https://trac.webkit.org/changeset/108847
CVE-2011-3044,2012-02-28 18:00:24 UTC,NON-TACTICAL,,,6,85,http://bugs.chromium.org/p/chromium/issues/detail?id=116093,https://trac.webkit.org/changeset/109345
CVE-2011-3045,2012-02-28 22:32:16 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,2,4,https://bugs.chromium.org/p/chromium/issues/detail?id=116162,http://src.chromium.org/viewvc/chrome?view=rev&revision=125311
CVE-2011-3046,2012-03-07 20:20:46 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,2,12,"https://bugs.chromium.org/p/chromium/issues/detail?id=117226,https://bugs.chromium.org/p/chromium/issues/detail?id=117230","http://src.chromium.org/viewvc/chrome?view=rev&revision=125635,http://src.chromium.org/viewvc/chrome?view=rev&revision=126243"
CVE-2011-3047,2012-03-10 00:16:35 UTC,NON-TACTICAL,,,6,99,"https://bugs.chromium.org/p/chromium/issues/detail?id=117620,https://bugs.chromium.org/p/chromium/issues/detail?id=117656","http://src.chromium.org/viewvc/chrome?view=rev&revision=126245,http://src.chromium.org/viewvc/chrome?view=rev&revision=126718"
CVE-2011-3049,2011-12-26 18:25:47 UTC,TACTICAL,CWE-274 Improper Handling of Insufficient Privileges,Authorize Actors,8,240,http://bugs.chromium.org/p/chromium/issues/detail?id=108648,"http://src.chromium.org/viewvc/chrome?view=rev&revision=116902,http://src.chromium.org/viewvc/chrome?view=rev&revision=116258,http://src.chromium.org/viewvc/chrome?view=rev&revision=116960"
CVE-2011-3050,2012-02-12 19:32:47 UTC,NON-TACTICAL,,,5,66,http://bugs.chromium.org/p/chromium/issues/detail?id=113902,https://trac.webkit.org/changeset/108547
CVE-2011-3051,2012-03-1 23:27:08 UTC,NON-TACTICAL,,,5,54,http://bugs.chromium.org/p/chromium/issues/detail?id=116461,https://trac.webkit.org/changeset/110326
CVE-2011-3052,2012-03-3 00:20:08 UTC,NON-TACTICAL,,,4,22,http://bugs.chromium.org/p/chromium/issues/detail?id=116637,"http://src.chromium.org/viewvc/chrome?view=rev&revision=125301,http://src.chromium.org/viewvc/chrome?view=rev&revision=127764"
CVE-2011-3053,2012-03-4 19:19:23 UTC,NON-TACTICAL,,,5,82,http://bugs.chromium.org/p/chromium/issues/detail?id=116746,https://trac.webkit.org/changeset/110324
CVE-2011-3054,2012-03-08 18:40:40 UTC,TACTICAL,CWE-270 Privilege Context Switching Error,Authorize Actors,4,37,http://bugs.chromium.org/p/chromium/issues/detail?id=117418,https://src.chromium.org/viewvc/chrome?revision=125923&view=revision
CVE-2011-3055,2012-03-11 20:18:19 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,1,2,https://bugs.chromium.org/p/chromium/issues/detail?id=117736,https://src.chromium.org/viewvc/chrome?revision=127868&view=revision
CVE-2011-3057,2012-03-12 14:34:31 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,5,119,http://bugs.chromium.org/p/chromium/issues/detail?id=117794,https://codereview.chromium.org/9691038/
CVE-2011-3058,2012-01-9 03:44:08 UTC,TACTICAL,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Validate Inputs,6,0,http://bugs.chromium.org/p/chromium/issues/detail?id=109574,"http://src.chromium.org/viewvc/chrome?view=rev&revision=119946,http://src.chromium.org/viewvc/chrome?view=rev&revision=120011"
CVE-2011-3059,2012-02-1 18:42:26 UTC,NON-TACTICAL,,,7,93,http://bugs.chromium.org/p/chromium/issues/detail?id=112317,https://trac.webkit.org/changeset/110593
CVE-2011-3060,2012-02-13 20:06:30 UTC,NON-TACTICAL,,,6,94,http://bugs.chromium.org/p/chromium/issues/detail?id=114056,https://trac.webkit.org/changeset/110332
CVE-2011-3061,2012-03-1 16:42:13 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,2,2,http://bugs.chromium.org/p/chromium/issues/detail?id=116398,"http://src.chromium.org/viewvc/chrome?view=rev&revision=125285,http://src.chromium.org/viewvc/chrome?view=rev&revision=124970"
CVE-2011-3062,2012-03-02 12:02:15 UTC,NON-TACTICAL,,,2,0,https://bugs.chromium.org/p/chromium/issues/detail?id=116524,"http://src.chromium.org/viewvc/chrome?view=rev&revision=124913,http://src.chromium.org/viewvc/chrome?view=rev&revision=124860"
CVE-2011-3063,2012-03-8 18:40:19 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,18,177,http://bugs.chromium.org/p/chromium/issues/detail?id=117417,"http://src.chromium.org/viewvc/chrome?view=rev&revision=128057,http://src.chromium.org/viewvc/chrome?view=rev&revision=127838,http://src.chromium.org/viewvc/chrome?view=rev&revision=128077"
CVE-2011-3064,2012-03-8 23:44:06 UTC,NON-TACTICAL,,,9,87,http://bugs.chromium.org/p/chromium/issues/detail?id=117471,https://trac.webkit.org/changeset/110563
CVE-2011-3067,2012-03-9 20:26:21 UTC,TACTICAL,CWE-346 Origin Validation Error,Identify Actors,26,458,http://bugs.chromium.org/p/chromium/issues/detail?id=117583,https://trac.webkit.org/changeset/112184
CVE-2011-3068,2012-03-11 09:21:04 UTC,NON-TACTICAL,,,5,77,http://bugs.chromium.org/p/chromium/issues/detail?id=117698,https://trac.webkit.org/changeset/111263
CVE-2011-3069,2012-03-11 18:42:12 UTC,NON-TACTICAL,,,6,63,http://bugs.chromium.org/p/chromium/issues/detail?id=117728,https://trac.webkit.org/changeset/111899
CVE-2011-3070,2012-03-14 16:12:49 UTC,NON-TACTICAL,,,22,186,http://bugs.chromium.org/p/chromium/issues/detail?id=118185,https://trac.webkit.org/changeset/111813
CVE-2011-3071,2012-03-14 22:26:58 UTC,NON-TACTICAL,,,9,206,http://bugs.chromium.org/p/chromium/issues/detail?id=118273,https://trac.webkit.org/changeset/111895
CVE-2011-3072,2012-03-15 20:19:47 UTC,TACTICAL,CWE-346 Origin Validation Error,Identify Actors,9,80,http://bugs.chromium.org/p/chromium/issues/detail?id=118467,https://trac.webkit.org/changeset/111098
CVE-2011-3073,2012-03-16 13:26:33 UTC,NON-TACTICAL,,,6,66,http://bugs.chromium.org/p/chromium/issues/detail?id=118593,https://trac.webkit.org/changeset/111556
CVE-2011-3074,2012-03-21 13:28:10 UTC,NON-TACTICAL,,,5,62,http://bugs.chromium.org/p/chromium/issues/detail?id=119281,https://trac.webkit.org/changeset/112623
CVE-2011-3075,2012-03-22 18:34:15 UTC,NON-TACTICAL,,,6,79,http://bugs.chromium.org/p/chromium/issues/detail?id=119525,https://trac.webkit.org/changeset/112012
CVE-2011-3076,2012-03-25 19:12:53 UTC,NON-TACTICAL,,,6,58,http://bugs.chromium.org/p/chromium/issues/detail?id=120037,https://trac.webkit.org/changeset/112051
CVE-2011-3077,2012-03-26 17:11:09 UTC,NON-TACTICAL,,,7,63,http://bugs.chromium.org/p/chromium/issues/detail?id=120189,https://trac.webkit.org/changeset/112161
CVE-2011-3078,2011-12-5 17:51:45 UTC,NON-TACTICAL,,,5,109,http://bugs.chromium.org/p/chromium/issues/detail?id=106413,https://trac.webkit.org/changeset/112935
CVE-2011-3079,2012-03-10 00:41:10 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,35,726,https://bugs.chromium.org/p/chromium/issues/detail?id=117627,"http://src.chromium.org/viewvc/chrome?view=rev&revision=132477,http://src.chromium.org/viewvc/chrome?view=rev&revision=130346,http://src.chromium.org/viewvc/chrome?view=rev&revision=133530,http://src.chromium.org/viewvc/chrome?view=rev&revision=127327,http://src.chromium.org/viewvc/chrome?view=rev&revision=133534"
CVE-2011-3080,2012-04-3 18:29:21 UTC,NON-TACTICAL,,,3,18,http://bugs.chromium.org/p/chromium/issues/detail?id=121726,"http://src.chromium.org/viewvc/chrome?view=rev&revision=130505,http://src.chromium.org/viewvc/chrome?view=rev&revision=133531,http://src.chromium.org/viewvc/chrome?view=rev&revision=133532"
CVE-2011-3081,2012-04-4 14:58:19 UTC,NON-TACTICAL,,,5,105,http://bugs.chromium.org/p/chromium/issues/detail?id=121899,https://trac.webkit.org/changeset/113825
CVE-2011-3083,2012-02-07 10:14:19 UTC,NON-TACTICAL,,,1,3,https://bugs.chromium.org/p/chromium/issues/detail?id=112983,https://src.chromium.org/viewvc/chrome?revision=121378&view=revision
CVE-2011-3084,2012-02-9 20:06:49 UTC,TACTICAL,CWE-274 Improper Handling of Insufficient Privileges,Authorize Actors,28,434,http://bugs.chromium.org/p/chromium/issues/detail?id=113496,http://src.chromium.org/viewvc/chrome?view=rev&revision=126949
CVE-2011-3085,2012-03-15 10:54:52 UTC,NON-TACTICAL,,,3,121,http://bugs.chromium.org/p/chromium/issues/detail?id=118374,https://trac.webkit.org/changeset/113418
CVE-2011-3086,2012-03-16 18:30:28 UTC,NON-TACTICAL,,,10,139,http://bugs.chromium.org/p/chromium/issues/detail?id=118642,https://trac.webkit.org/changeset/113887
CVE-2011-3087,2012-03-16 20:36:35 UTC,NON-TACTICAL,,,9,131,http://bugs.chromium.org/p/chromium/issues/detail?id=118664,http://src.chromium.org/viewvc/chrome?view=rev&revision=127986
CVE-2011-3088,2012-03-28 14:24:49 UTC,NON-TACTICAL,,,1,2,http://bugs.chromium.org/p/chromium/issues/detail?id=120648,https://codereview.chromium.org/9965060
CVE-2011-3089,2012-03-28 18:36:47 UTC,NON-TACTICAL,,,33,879,http://bugs.chromium.org/p/chromium/issues/detail?id=120711,"https://trac.webkit.org/changeset/113252,https://trac.webkit.org/changeset/113497,https://trac.webkit.org/changeset/113581"
